time_open,symbol,side,volume,price,sl,tp,order_id,deal_id,magic,comment
2025-09-09 02:20:50,GOLD#,BUY,0.02,3633.97,3632.48,3635.96,1457238900,1427061113,246810,Scalp SL150 TP198
2025-09-09 02:20:50,GOLD#,BUY,0.02,3634.04,3632.54,3635.04,1457238903,1427061116,246810,Scalp SL150 TP100
2025-09-09 02:21:26,GOLD#,BUY,0.02,3633.96,3632.52,3636.23,1457238972,1427061185,246810,Scalp SL150 TP221
2025-09-09 02:21:26,GOLD#,BUY,0.02,3633.94,3632.46,3634.96,1457238974,1427061186,246810,Scalp SL150 TP100
2025-09-09 02:43:45,GOLD#,SELL,0.02,3635.71,3637.21,3634.6,1457241872,1427063809,246810,Scalp SL150 TP111
2025-09-09 02:43:45,GOLD#,SELL,0.02,3635.76,3637.26,3633.23,1457241874,1427063811,246810,Scalp SL150 TP253
2025-09-09 02:43:45,GOLD#,SELL,0.02,3635.76,3637.26,3632.76,1457241873,1427063810,246810,Scalp SL150 TP300
2025-09-09 02:44:16,GOLD#,SELL,0.02,3635.66,3637.16,3632.73,1457241962,1427063859,246810,Scalp SL150 TP293
2025-09-09 02:58:01,GOLD#,SELL,0.02,3636.74,3638.14,3635.64,1457244233,1427066004,246810,Scalp SL150 TP100
2025-09-09 02:58:01,GOLD#,SELL,0.02,3636.64,3638.14,3633.64,1457244231,1427066002,246810,Scalp SL150 TP300
2025-09-09 02:58:01,GOLD#,SELL,0.02,3636.73,3638.24,3634.33,1457244235,1427066005,246810,Scalp SL150 TP241
2025-09-09 02:58:32,GOLD#,SELL,0.02,3636.17,3637.67,3635.17,1457244289,1427066045,246810,Scalp SL150 TP100
2025-09-09 02:58:32,GOLD#,SELL,0.02,3636.16,3637.78,3633.28,1457244290,1427066046,246810,Scalp SL150 TP300
2025-09-09 02:58:32,GOLD#,SELL,0.02,3636.17,3637.78,3633.41,1457244286,1427066043,246810,Scalp SL150 TP287
2025-09-09 03:01:09,GOLD#,SELL,0.02,3636.99,3638.49,3633.99,1457244737,1427066415,246810,Scalp SL150 TP300
2025-09-09 03:01:09,GOLD#,SELL,0.02,3636.99,3638.44,3635.94,1457244734,1427066412,246810,Scalp SL150 TP100
2025-09-09 03:01:09,GOLD#,SELL,0.02,3636.94,3638.44,3634.31,1457244733,1427066411,246810,Scalp SL150 TP263
2025-09-09 03:01:28,GOLD#,SELL,0.02,3636.84,3638.23,3635.03,1457244752,1427066430,246810,Scalp SL150 TP170
2025-09-09 03:12:51,GOLD#,SELL,0.02,3635.72,3637.27,3632.77,1457245773,1427067347,246810,Scalp SL150 TP300
2025-09-09 03:28:31,GOLD#,SELL,0.02,3634.52,3636.02,3633.39,1457247014,1427068483,246810,Scalp SL150 TP113
2025-09-09 03:30:24,GOLD#,BUY,0.02,3635.69,3634.19,3636.69,1457247304,1427068778,246810,Scalp SL150 TP100
2025-09-09 03:34:25,GOLD#,SELL,0.02,3635.63,3637.13,3633.86,1457247784,1427069217,246810,Scalp SL150 TP177
2025-09-09 03:43:27,GOLD#,SELL,0.02,3636.21,3637.73,3633.23,1457249004,1427070349,246810,Scalp SL150 TP300
2025-09-09 03:43:27,GOLD#,SELL,0.02,3636.24,3637.74,3635.24,1457249006,1427070350,246810,Scalp SL150 TP100
2025-09-09 03:43:27,GOLD#,SELL,0.02,3636.24,3637.74,3633.71,1457249007,1427070351,246810,Scalp SL150 TP253
2025-09-09 03:54:28,GOLD#,SELL,0.02,3637.35,3638.76,3634.26,1457250067,1427071302,246810,Scalp SL150 TP300
2025-09-09 03:54:34,GOLD#,SELL,0.02,3637.17,3638.64,3635.87,1457250079,1427071313,246810,Scalp SL150 TP127
2025-09-09 03:54:34,GOLD#,SELL,0.02,3637.14,3638.64,3635.98,1457250078,1427071312,246810,Scalp SL150 TP116
2025-09-09 05:06:22,GOLD#,SELL,0.02,3635.96,3637.46,3632.96,1457252833,1427079655,246810,Scalp SL150 TP300
2025-09-09 05:06:22,GOLD#,SELL,0.02,3635.96,3637.49,3634.99,1457252831,1427079654,246810,Scalp SL150 TP100
2025-09-09 05:08:50,GOLD#,BUY,0.02,3637.07,3635.57,3638.99,1457253090,1427079877,246810,Scalp SL150 TP192
2025-09-09 05:08:52,GOLD#,BUY,0.02,3637.0,3635.5,3640.0,1457253100,1427079887,246810,Scalp SL150 TP300
2025-09-09 05:10:58,GOLD#,SELL,0.02,3635.45,3636.95,3633.68,1457253249,1427080030,246810,Scalp SL150 TP177
2025-09-09 05:10:59,GOLD#,SELL,0.02,3635.45,3636.95,3632.45,1457253251,1427080032,246810,Scalp SL150 TP300
2025-09-09 05:13:52,GOLD#,SELL,0.02,3634.55,3636.05,3633.18,1457253551,1427080274,246810,Scalp SL150 TP137
2025-09-09 05:15:39,GOLD#,BUY,0.02,3634.43,3632.93,3637.43,1457253771,1427080488,246810,Scalp SL150 TP300
2025-09-09 05:20:41,GOLD#,SELL,0.02,3634.82,3636.32,3631.82,1457254196,1427080852,246810,Scalp SL150 TP300
2025-09-09 05:20:41,GOLD#,SELL,0.02,3634.82,3636.32,3632.15,1457254195,1427080851,246810,Scalp SL150 TP267
2025-09-09 05:46:04,GOLD#,BUY,0.02,3630.66,3629.16,3633.66,1457259331,1427085675,246810,Scalp SL150 TP300
2025-09-09 05:46:04,GOLD#,BUY,0.02,3630.66,3629.16,3633.66,1457259333,1427085677,246810,Scalp SL150 TP300
2025-09-09 05:46:04,GOLD#,BUY,0.02,3630.66,3629.16,3632.59,1457259332,1427085676,246810,Scalp SL150 TP193
2025-09-09 05:47:09,GOLD#,BUY,0.02,3630.69,3629.19,3633.62,1457259395,1427085739,246810,Scalp SL150 TP293
2025-09-09 05:47:09,GOLD#,BUY,0.02,3630.69,3629.18,3633.68,1457259392,1427085737,246810,Scalp SL150 TP300
2025-09-09 06:01:21,GOLD#,SELL,0.02,3629.08,3630.58,3627.82,1457260714,1427086849,246810,Scalp SL150 TP126
2025-09-09 06:01:21,GOLD#,SELL,0.02,3629.08,3630.58,3626.08,1457260716,1427086851,246810,Scalp SL150 TP300
2025-09-09 06:01:21,GOLD#,SELL,0.02,3629.08,3630.58,3626.65,1457260715,1427086850,246810,Scalp SL150 TP243
2025-09-09 06:01:56,GOLD#,BUY,0.02,3629.65,3628.15,3632.53,1457260744,1427086877,246810,Scalp SL150 TP288
2025-09-09 06:01:56,GOLD#,BUY,0.02,3629.65,3628.15,3632.65,1457260743,1427086876,246810,Scalp SL150 TP300
2025-09-09 06:06:27,GOLD#,SELL,0.02,3630.32,3631.82,3629.32,1457261251,1427087317,246810,Scalp SL150 TP100
2025-09-09 06:06:27,GOLD#,SELL,0.02,3630.32,3631.82,3627.32,1457261253,1427087319,246810,Scalp SL150 TP300
2025-09-09 06:06:27,GOLD#,SELL,0.02,3630.32,3631.82,3628.31,1457261252,1427087318,246810,Scalp SL150 TP201
2025-09-09 06:14:59,GOLD#,SELL,0.02,3630.33,3631.79,3628.34,1457262241,1427088184,246810,Scalp SL150 TP195
2025-09-09 06:14:59,GOLD#,SELL,0.02,3630.33,3631.83,3627.33,1457262246,1427088189,246810,Scalp SL150 TP300
2025-09-09 06:14:59,GOLD#,SELL,0.02,3630.33,3631.83,3629.33,1457262249,1427088192,246810,Scalp SL150 TP100
2025-09-09 06:20:25,GOLD#,BUY,0.02,3630.29,3628.79,3633.29,1457263577,1427089451,246810,Scalp SL150 TP300
2025-09-09 06:20:26,GOLD#,BUY,0.02,3630.26,3628.75,3631.69,1457263581,1427089453,246810,Scalp SL150 TP144
2025-09-09 06:20:26,GOLD#,BUY,0.02,3630.26,3628.76,3633.26,1457263583,1427089455,246810,Scalp SL150 TP300
2025-09-09 06:20:55,GOLD#,BUY,0.02,3630.15,3628.65,3633.15,1457263687,1427089570,246810,Scalp SL150 TP300
2025-09-09 06:20:56,GOLD#,BUY,0.02,3630.15,3628.65,3631.82,1457263693,1427089576,246810,Scalp SL150 TP167
2025-09-09 06:33:46,GOLD#,SELL,0.02,3631.49,3632.99,3630.49,1457266316,1427091978,246810,Scalp SL150 TP100
2025-09-09 06:39:50,GOLD#,BUY,0.02,3630.58,3629.08,3631.58,1457266843,1427092410,246810,Scalp SL150 TP100
2025-09-09 06:39:50,GOLD#,BUY,0.02,3630.46,3629.08,3633.4,1457266844,1427092411,246810,Scalp SL150 TP282
2025-09-09 06:42:05,GOLD#,SELL,0.02,3630.02,3631.52,3627.02,1457266952,1427092595,246810,Scalp SL150 TP300
2025-09-09 06:42:05,GOLD#,SELL,0.02,3630.01,3631.52,3628.8,1457266954,1427092597,246810,Scalp SL150 TP122
2025-09-09 06:42:05,GOLD#,SELL,0.02,3630.02,3631.52,3627.02,1457266953,1427092596,246810,Scalp SL150 TP300
2025-09-09 06:45:26,GOLD#,SELL,0.02,3631.06,3632.56,3628.06,1457267261,1427092816,246810,Scalp SL150 TP300
2025-09-09 06:45:28,GOLD#,SELL,0.02,3630.79,3632.29,3628.1,1457267265,1427092819,246810,Scalp SL150 TP269
2025-09-09 06:45:28,GOLD#,SELL,0.02,3630.8,3632.29,3627.79,1457267266,1427092820,246810,Scalp SL150 TP300
2025-09-09 06:45:30,GOLD#,BUY,0.02,3631.11,3629.61,3632.11,1457267268,1427092821,246810,Scalp SL150 TP100
2025-09-09 06:49:28,GOLD#,SELL,0.02,3631.74,3633.24,3630.74,1457267913,1427093293,246810,Scalp SL150 TP100
2025-09-09 06:49:28,GOLD#,SELL,0.02,3631.74,3633.22,3630.68,1457267910,1427093292,246810,Scalp SL150 TP104
2025-09-09 06:51:33,GOLD#,BUY,0.02,3633.72,3632.22,3634.93,1457268355,1427093705,246810,Scalp SL150 TP121
2025-09-09 06:51:33,GOLD#,BUY,0.02,3633.73,3632.23,3635.27,1457268367,1427093709,246810,Scalp SL150 TP154
2025-09-09 06:51:33,GOLD#,BUY,0.02,3633.73,3632.23,3636.73,1457268362,1427093707,246810,Scalp SL150 TP300
2025-09-09 06:52:03,GOLD#,BUY,0.02,3634.37,3632.82,3635.32,1457268679,1427094026,246810,Scalp SL150 TP100
2025-09-09 06:52:03,GOLD#,BUY,0.02,3634.38,3632.87,3637.37,1457268682,1427094029,246810,Scalp SL150 TP300
2025-09-09 06:52:04,GOLD#,BUY,0.02,3634.25,3632.78,3636.73,1457268687,1427094034,246810,Scalp SL150 TP245
2025-09-09 06:52:33,GOLD#,BUY,0.02,3634.01,3632.51,3637.01,1457268775,1427094100,246810,Scalp SL150 TP300
2025-09-09 06:52:34,GOLD#,BUY,0.02,3634.01,3632.51,3635.01,1457268776,1427094101,246810,Scalp SL150 TP100
2025-09-09 06:53:52,GOLD#,BUY,0.02,3634.99,3633.49,3637.99,1457269132,1427094401,246810,Scalp SL150 TP300
2025-09-09 06:55:04,GOLD#,BUY,0.02,3635.06,3633.56,3637.82,1457269441,1427094678,246810,Scalp SL150 TP276
2025-09-09 06:59:28,GOLD#,BUY,0.02,3635.19,3633.54,3638.04,1457270338,1427095347,246810,Scalp SL150 TP300
2025-09-09 06:59:33,GOLD#,BUY,0.02,3634.89,3633.4,3636.47,1457270342,1427095350,246810,Scalp SL150 TP157
2025-09-09 07:00:51,GOLD#,SELL,0.02,3635.45,3636.95,3632.7,1457270779,1427095755,246810,Scalp SL150 TP275
2025-09-09 07:01:17,GOLD#,SELL,0.02,3635.17,3636.63,3634.13,1457270833,1427095797,246810,Scalp SL150 TP100
2025-09-09 07:01:54,GOLD#,SELL,0.02,3634.79,3636.31,3631.81,1457270951,1427095903,246810,Scalp SL150 TP300
2025-09-09 07:01:54,GOLD#,SELL,0.02,3634.8,3636.29,3633.59,1457270954,1427095906,246810,Scalp SL150 TP120
2025-09-09 07:01:54,GOLD#,SELL,0.02,3634.79,3636.29,3633.79,1457270953,1427095905,246810,Scalp SL150 TP100
2025-09-09 07:02:24,GOLD#,SELL,0.02,3634.84,3636.34,3632.45,1457271041,1427095971,246810,Scalp SL150 TP239
2025-09-09 07:10:30,GOLD#,SELL,0.02,3634.86,3636.24,3633.74,1457272305,1427097051,246810,Scalp SL150 TP100
2025-09-09 07:25:27,GOLD#,SELL,0.02,3637.41,3638.89,3636.31,1457277306,1427101885,246810,Scalp SL150 TP108
2025-09-09 07:25:34,GOLD#,SELL,0.02,3637.37,3638.87,3634.37,1457277349,1427101923,246810,Scalp SL150 TP300
2025-09-09 07:25:34,GOLD#,SELL,0.02,3637.36,3638.87,3636.37,1457277355,1427101928,246810,Scalp SL150 TP100
2025-09-09 07:27:43,GOLD#,SELL,0.02,3637.4,3638.89,3636.39,1457277808,1427102338,246810,Scalp SL150 TP100
2025-09-09 07:28:17,GOLD#,SELL,0.02,3637.39,3638.89,3636.39,1457277868,1427102391,246810,Scalp SL150 TP100
2025-09-09 07:28:18,GOLD#,SELL,0.02,3637.39,3638.89,3634.41,1457277875,1427102398,246810,Scalp SL150 TP298
2025-09-09 07:28:18,GOLD#,SELL,0.02,3637.36,3638.89,3634.39,1457277878,1427102401,246810,Scalp SL150 TP300
2025-09-09 07:38:24,GOLD#,SELL,0.02,3638.76,3640.26,3637.76,1457279946,1427104259,246810,Scalp SL150 TP100
2025-09-09 07:38:24,GOLD#,SELL,0.02,3638.78,3640.28,3636.07,1457279942,1427104255,246810,Scalp SL150 TP271
2025-09-09 07:38:24,GOLD#,SELL,0.02,3638.76,3640.26,3635.76,1457279949,1427104262,246810,Scalp SL150 TP300
2025-09-09 07:39:33,GOLD#,SELL,0.02,3638.23,3639.73,3636.6,1457280181,1427104486,246810,Scalp SL150 TP163
2025-09-09 07:39:33,GOLD#,SELL,0.02,3638.2,3639.73,3635.23,1457280182,1427104487,246810,Scalp SL150 TP300
2025-09-09 07:41:55,GOLD#,SELL,0.02,3637.39,3638.89,3634.66,1457280452,1427104712,246810,Scalp SL150 TP273
2025-09-09 07:48:19,GOLD#,SELL,0.02,3638.62,3640.16,3636.24,1457281479,1427105648,246810,Scalp SL150 TP242
2025-09-09 07:48:21,GOLD#,SELL,0.02,3638.72,3640.22,3637.72,1457281482,1427105651,246810,Scalp SL150 TP100
2025-09-09 07:48:21,GOLD#,SELL,0.02,3638.72,3640.22,3635.72,1457281483,1427105652,246810,Scalp SL150 TP300
2025-09-09 07:53:33,GOLD#,SELL,0.02,3638.44,3640.03,3637.53,1457281997,1427106200,246810,Scalp SL150 TP100
2025-09-09 07:53:33,GOLD#,SELL,0.02,3638.53,3640.03,3635.53,1457281996,1427106199,246810,Scalp SL150 TP300
2025-09-09 08:09:16,GOLD#,SELL,0.02,3637.22,3638.73,3636.23,1457286367,1427110133,246810,Scalp SL150 TP100
2025-09-09 08:09:16,GOLD#,SELL,0.02,3637.22,3638.72,3634.22,1457286370,1427110135,246810,Scalp SL150 TP300
2025-09-09 08:09:16,GOLD#,SELL,0.02,3637.23,3638.73,3635.49,1457286373,1427110138,246810,Scalp SL150 TP174
2025-09-09 08:09:50,GOLD#,SELL,0.02,3636.55,3638.13,3635.63,1457286549,1427110303,246810,Scalp SL150 TP100
2025-09-09 08:09:50,GOLD#,SELL,0.02,3636.6,3638.06,3633.56,1457286552,1427110305,246810,Scalp SL150 TP300
2025-09-09 08:10:17,GOLD#,SELL,0.02,3636.5,3637.98,3634.13,1457286689,1427110431,246810,Scalp SL150 TP235
2025-09-09 08:10:42,GOLD#,SELL,0.02,3637.06,3638.53,3636.03,1457286895,1427110634,246810,Scalp SL150 TP100
2025-09-09 08:10:42,GOLD#,SELL,0.02,3637.06,3638.56,3634.06,1457286898,1427110637,246810,Scalp SL150 TP300
2025-09-09 08:12:37,GOLD#,BUY,0.02,3638.71,3637.23,3641.73,1457287832,1427111520,246810,Scalp SL150 TP300
2025-09-09 08:12:38,GOLD#,BUY,0.02,3638.66,3637.17,3640.38,1457287836,1427111524,246810,Scalp SL150 TP171
2025-09-09 08:12:38,GOLD#,BUY,0.02,3638.68,3637.16,3640.31,1457287837,1427111525,246810,Scalp SL150 TP165
2025-09-09 08:13:07,GOLD#,BUY,0.02,3638.87,3637.37,3641.87,1457288052,1427111693,246810,Scalp SL150 TP300
2025-09-09 08:13:08,GOLD#,BUY,0.02,3638.87,3637.37,3640.38,1457288053,1427111694,246810,Scalp SL150 TP151
2025-09-09 08:16:17,GOLD#,BUY,0.02,3639.68,3637.99,3642.49,1457289365,1427112955,246810,Scalp SL150 TP300
2025-09-09 08:16:17,GOLD#,BUY,0.02,3639.38,3637.86,3640.55,1457289362,1427112952,246810,Scalp SL150 TP119
2025-09-09 08:16:17,GOLD#,BUY,0.02,3639.69,3638.18,3642.68,1457289369,1427112958,246810,Scalp SL150 TP300
2025-09-09 08:17:07,GOLD#,BUY,0.02,3639.93,3638.42,3641.09,1457289554,1427113132,246810,Scalp SL150 TP117
2025-09-09 08:17:07,GOLD#,BUY,0.02,3639.94,3638.43,3642.93,1457289557,1427113134,246810,Scalp SL150 TP300
2025-09-09 08:18:42,GOLD#,SELL,0.02,3640.84,3642.34,3637.84,1457290001,1427113514,246810,Scalp SL150 TP300
2025-09-09 08:18:42,GOLD#,SELL,0.02,3640.7,3642.33,3639.68,1457290003,1427113516,246810,Scalp SL150 TP115
2025-09-09 08:25:04,GOLD#,SELL,0.02,3641.79,3643.29,3639.68,1457293805,1427117124,246810,Scalp SL150 TP211
2025-09-09 08:25:04,GOLD#,SELL,0.02,3641.79,3643.29,3638.79,1457293810,1427117129,246810,Scalp SL150 TP300
2025-09-09 08:25:04,GOLD#,SELL,0.02,3641.84,3643.29,3639.78,1457293814,1427117133,246810,Scalp SL150 TP201
2025-09-09 08:25:59,GOLD#,SELL,0.02,3641.88,3643.38,3639.68,1457294155,1427117450,246810,Scalp SL150 TP220
2025-09-09 08:26:21,GOLD#,SELL,0.02,3641.85,3643.35,3640.29,1457294208,1427117499,246810,Scalp SL150 TP156
2025-09-09 08:40:15,GOLD#,SELL,0.01,3644.95,3647.8,3638.8,1457298477,1427121342,246810,Scalp SL300 TP600
2025-09-09 08:40:16,GOLD#,SELL,0.01,3644.89,3648.02,3639.02,1457298480,1427121344,246810,Scalp SL300 TP600
2025-09-09 08:40:46,GOLD#,SELL,0.01,3645.03,3648.03,3639.03,1457298564,1427121419,246810,Scalp SL300 TP600
2025-09-09 08:40:47,GOLD#,SELL,0.01,3645.03,3648.03,3639.03,1457298565,1427121421,246810,Scalp SL300 TP600
2025-09-09 08:41:17,GOLD#,SELL,0.01,3645.0,3647.93,3638.93,1457298663,1427121506,246810,Scalp SL300 TP600
